code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
600851,海欣股份,纺织,上海,450.73,73820.6,120705.67,553752.0,105119.1,35939.75,43522.48,0.36,0.008,3.46,4.08,19940404
600055,华润万东,医疗保健,北京,0.0,34632.0,38629.73,188164.94,127377.07,20907.17,95581.2,2.47,-0.023,4.03,4.38,19970519
601699,潞安环能,煤炭开采,山西,247.45,299140.91,299140.91,5132563.0,1754889.25,1367256.13,143935.84,0.48,0.007,6.03,1.16,20060922
300197,铁汉生态,环境保护,深圳,0.0,52581.57,101310.24,884937.88,546541.75,51886.98,273417.97,2.7,-0.004,4.68,2.98,20110329
002352,鼎泰新材,钢加工,安徽,766.24,13311.74,23349.23,82966.65,54236.61,21420.85,54108.06,2.32,0.015,3.05,14.89,20100205
000712,锦龙股份,多元金融,广东,62.15,84650.0,89600.0,2143039.0,1689017.25,5842.66,71395.3,0.8,0.084,3.85,5.43,19970415
002206,海 利 得,化纤,浙江,28.39,34435.08,45172.64,379826.5,156527.88,120829.61,104420.52,2.31,0.152,4.86,3.55,20080123
002640,跨境通,服饰,山西,63.23,69429.63,128880.92,341211.53,203338.05,7958.82,120077.11,0.93,0.068,1.65,10.42,20111208
603268,松发股份,陶瓷,广东,100.79,4114.0,8800.0,66707.75,48800.9,10753.76,24328.34,2.76,0.102,6.18,6.63,20150319
000977,浪潮信息,电脑设备,山东,49.64,95972.57,99928.27,842132.81,694290.69,23855.17,162999.34,1.63,0.12,3.95,6.01,20000608
601968,宝钢包装,广告包装,上海,0.0,28333.33,83333.32,531743.13,212966.02,244901.67,75259.71,0.9,-0.021,2.39,4.22,20150611
600882,华联矿业,普钢,山东,0.0,39923.8,39923.8,173772.22,72384.81,52213.6,0.0,0.0,-0.061,2.63,3.82,19951206
002094,青岛金王,日用化工,山东,166.41,32184.16,37724.51,207320.92,129544.17,16382.82,1581.75,0.04,0.04,2.41,11.04,20061215
000971,高升控股,互联网,湖北,81.17,24254.88,43094.53,176148.02,32932.25,4288.52,162341.42,3.77,0.081,3.95,6.69,20000427
000668,荣丰控股,区域地产,上海,0.0,14668.83,14684.19,186081.92,183381.2,453.92,8046.56,0.55,-0.045,4.37,4.52,19961210
000702,正虹科技,饲料,湖南,0.0,26663.32,26663.46,69290.53,29098.25,28477.51,18257.84,0.68,-0.03,1.66,7.92,19970318
603636,XD南威软,软件服务,福建,0.0,4259.58,10000.0,122805.2,100330.21,8451.21,40682.34,4.07,-0.123,8.37,8.16,20141230
300233,金城医药,化学制药,山东,40.02,22880.59,25320.0,202853.8,99093.68,69540.86,53372.88,2.11,0.162,5.27,4.93,20110622
002353,杰瑞股份,化工机械,山东,80.61,66430.57,95785.39,1032065.0,754009.63,168866.52,369801.0,3.86,0.06,8.17,2.38,20100205
002197,证通电子,电器仪表,深圳,564.59,33714.25,42603.67,303508.91,178236.06,49113.9,42293.01,0.99,0.009,2.84,6.82,20071218
002751,易尚展示,家居用品,深圳,0.0,7550.0,14048.0,164145.09,52645.16,4724.52,9254.07,0.66,-0.003,3.1,20.81,20150424
300414,中光防雷,元器件,四川,84.25,6593.0,16853.0,81929.97,76139.68,4384.55,21052.15,1.25,0.115,4.02,9.65,20150513
000902,新洋丰,农药化肥,湖北,19.64,61338.12,131844.92,688082.5,383009.13,213219.72,127984.9,0.97,0.164,3.72,3.47,19990408
300230,永利股份,塑料,上海,77.13,10538.7,20472.28,167674.75,83740.25,36941.44,50375.1,2.46,0.094,5.04,5.74,20110615
600522,中天科技,通信设备,江苏,19.83,215691.88,261077.09,1659055.63,1137150.63,331040.34,502504.84,1.92,0.121,4.03,2.38,20021024
600517,置信电气,电气设备,上海,42.12,111366.89,135616.78,882811.38,678613.44,72340.18,37716.26,0.28,0.057,2.4,3.98,20031010
000762,西藏矿业,小金属,西藏,141.3,47595.0,52081.92,305666.16,187161.5,40484.53,158269.72,3.04,0.045,4.08,6.23,19970708
600721,*ST百花,焦炭加工,新疆,0.0,24852.42,24852.42,382601.22,63699.45,210966.55,64130.61,2.58,-0.262,1.08,17.51,19960626
600127,金健米业,农业综合,湖南,150.62,54445.96,64178.32,140217.91,69231.78,51632.93,46598.44,0.73,0.01,1.15,5.45,19980506
002504,弘高创意,半导体,北京,36.43,15401.24,40669.96,393154.72,376722.0,1336.85,18724.45,0.46,0.172,2.42,10.39,20101118
002358,森源电气,电气设备,河南,72.66,69215.22,79559.54,487076.94,349779.34,97769.03,42424.09,0.53,0.054,2.78,5.63,20100210
002195,二三四五,软件服务,上海,63.06,81743.15,191046.55,648399.88,372127.78,17249.3,438582.09,2.3,0.049,3.24,3.82,20071212
601166,兴业银行,银行,福建,4.68,1905233.63,1905233.63,547078272.0,0.0,1129500.0,5086100.0,2.67,0.824,15.95,0.97,20070205
002536,西泵股份,汽车配件,河南,42.77,30421.47,33380.78,288440.16,149388.5,114929.32,109553.42,3.28,0.09,5.28,2.91,20110111
002467,二六三,电信运营,北京,35.24,59766.25,79690.71,280382.06,123698.52,9795.21,89723.86,1.13,0.109,2.87,5.32,20100908
601069,西部黄金,黄金,新疆,120.28,18975.0,63600.0,246184.05,57454.01,109145.11,50813.8,0.8,0.051,2.57,9.46,20150122
002503,搜于特,服饰,广东,53.45,81338.07,134784.0,398699.03,264019.69,40486.3,47139.73,0.35,0.057,1.77,6.85,20101117
002488,金固股份,汽车配件,浙江,0.0,38435.26,50848.33,388786.94,225203.09,104433.46,84037.56,1.65,-0.038,3.08,6.9,20101021
300070,碧水源,环境保护,北京,333.11,164453.44,310368.81,1812111.25,762997.5,39237.25,833506.44,2.69,0.011,4.46,3.39,20100421
300122,智飞生物,生物制药,重庆,101.02,86343.25,160000.0,269712.0,134216.0,61604.98,100796.46,0.63,0.037,1.58,9.46,20100928
002301,齐心集团,文教休闲,深圳,245.43,33468.78,37360.0,273780.91,156915.27,59750.71,37218.85,1.0,0.021,3.03,6.89,20091021
002372,伟星新材,其他建材,浙江,40.71,68010.88,77569.67,298423.0,185857.22,69024.78,91417.7,1.18,0.091,3.18,4.67,20100318
603568,伟明环保,环境保护,浙江,48.43,13063.79,68070.0,317020.0,63559.88,5587.48,40807.82,0.6,0.122,2.59,9.1,20150528
600777,新潮实业,综合类,山东,0.0,62542.32,106611.49,508213.91,180098.44,14795.34,242394.3,2.27,-0.013,3.95,4.47,19961121
002250,联化科技,化工原料,浙江,28.66,56192.82,83487.34,603766.5,203565.86,295174.38,92520.05,1.11,0.127,5.09,2.86,20080619
002149,西部材料,小金属,陕西,0.0,17463.0,17463.0,279927.0,106977.97,127154.86,57730.38,3.31,-0.037,4.34,7.35,20070810
603008,喜临门,家居用品,浙江,48.17,19827.18,31500.0,353604.75,157221.3,81024.71,46658.71,1.48,0.09,4.34,4.0,20120717
002573,清新环境,环境保护,北京,54.03,106467.53,106560.0,673203.25,288296.41,200852.59,70496.63,0.66,0.08,2.79,6.19,20110422
002170,芭田股份,农药化肥,深圳,104.77,63278.94,87678.04,415945.06,142685.11,151279.27,34961.18,0.4,0.021,2.2,3.91,20070919
002174,游族网络,互联网,福建,61.48,27971.34,86131.5,296097.59,93731.86,74047.11,76271.52,0.89,0.128,2.61,12.08,20070925
601088,中国神华,煤炭开采,北京,15.37,1649103.75,1988962.0,55623896.0,12533700.0,31455600.0,7471600.0,3.76,0.232,14.97,0.95,20071009
002396,星网锐捷,通信设备,福建,0.0,52659.0,53911.12,460677.06,330799.25,44555.57,84638.15,1.57,-0.019,4.83,4.12,20100623
000544,中原环保,环境保护,河南,290.48,26945.98,26945.98,253312.55,74157.18,68046.96,47222.67,1.75,0.012,3.65,3.89,19931208
600513,联环药业,化学制药,江苏,66.86,16890.9,16890.9,99250.21,69371.88,17948.0,37404.62,2.21,0.074,4.66,4.25,20030319
600439,瑞贝卡,服饰,河南,35.73,94332.11,94332.11,466858.56,374726.5,51079.55,43712.67,0.46,0.039,2.53,2.23,20030710
300301,长方集团,半导体,深圳,114.21,40447.89,79036.39,315236.81,114009.76,115584.72,48119.0,0.61,0.018,2.1,4.0,20120321
603003,龙宇燃油,石油贸易,上海,196.21,20200.0,20200.0,206785.11,158192.11,14620.07,34435.12,1.7,0.025,3.15,6.23,20120817
002730,电光科技,电气设备,浙江,307.72,10267.4,32267.4,121772.71,74715.46,32680.55,35454.98,1.1,0.014,2.57,6.55,20141009
300241,瑞丰光电,半导体,深圳,63.05,16371.05,25190.33,162930.75,88533.15,43503.8,51514.28,2.05,0.07,3.88,4.32,20110712
600191,华资实业,食品,内蒙,835.69,48493.19,48493.19,254764.41,20045.84,11804.03,63235.65,1.3,0.004,4.42,3.14,19981210
603021,山东华鹏,玻璃,山东,152.82,6396.0,12305.7,199865.8,57879.71,50159.68,21045.59,1.71,0.072,6.82,6.47,20150423
000036,华联控股,全国地产,深圳,25.31,112388.02,114048.77,779202.06,663876.56,28164.56,25343.86,0.22,0.082,1.87,4.42,19940617
002681,奋达科技,家用电器,深圳,95.16,56660.94,123513.84,302543.41,131842.44,42280.68,113603.67,0.92,0.043,2.07,7.97,20120605
002002,鸿达兴业,化工原料,江苏,42.84,52342.44,97203.92,1217196.63,351623.56,438375.06,115900.4,1.19,0.112,3.62,5.28,20040625
002208,合肥城建,区域地产,安徽,21.5,31936.52,32010.0,648851.06,640976.56,6662.8,29001.14,0.91,0.222,5.06,3.77,20080128
300135,宝利国际,化工原料,江苏,258.83,70868.35,92160.0,273716.97,208420.06,30634.55,3525.6,0.04,0.005,1.26,4.33,20101026
600696,匹凸匹,区域地产,上海,0.0,34056.55,34056.55,126639.82,125272.61,839.65,4094.84,0.12,-0.054,1.43,9.47,19931206
600598,北大荒,种植业,黑龙江,55.58,177767.98,177767.98,871985.63,421419.19,381404.03,242022.13,1.36,0.048,3.22,3.35,20020329
600233,大杨创世,服饰,辽宁,121.57,33000.0,33000.0,155744.11,125179.45,13402.24,18181.35,0.55,0.039,3.28,5.73,20000608
002022,科华生物,生物制药,上海,49.22,38012.64,51256.92,215000.13,136705.92,29986.52,29159.1,0.57,0.109,3.39,6.34,20040721
300146,汤臣倍健,食品,广东,21.68,86014.1,145602.19,531655.19,336496.41,48679.2,263931.19,1.81,0.154,2.99,4.48,20101215
300188,美亚柏科,软件服务,福建,3084.71,24254.16,48725.44,212489.05,113738.51,24943.0,73043.46,1.5,0.002,3.44,7.75,20110316
600961,株冶集团,铅锌,湖南,261.35,52745.78,52745.78,577853.63,242921.38,290351.53,86723.93,1.64,0.01,0.25,42.62,20040830
002577,雷柏科技,电脑设备,深圳,18.84,28125.25,28397.69,136269.09,86787.96,28526.9,99093.13,3.49,0.703,4.12,12.85,20110428
600872,中炬高新,食品,广东,39.67,79663.71,79663.71,451760.19,235892.67,125723.32,27916.38,0.35,0.083,3.24,4.06,19950124
600337,美克家居,家居用品,新疆,49.54,64622.23,64622.23,489282.31,264423.03,116736.97,94573.86,1.46,0.066,4.79,2.74,20001127
002243,通产丽星,塑料,深圳,295.47,36494.89,36494.89,174341.72,59437.16,90681.68,75973.88,2.08,0.011,3.97,3.3,20080528
300418,昆仑万维,互联网,北京,82.89,41293.62,112715.25,482866.25,185294.02,2471.41,89496.06,0.79,0.086,2.48,11.47,20150121
000506,中润资源,区域地产,山东,108.99,92831.09,92901.77,320893.78,232270.72,39529.31,5118.1,0.06,0.018,1.6,4.85,19930312
000416,民生控股,多元金融,山东,0.0,53161.03,53187.14,140215.02,110460.26,4668.27,1330.87,0.03,-0.021,1.62,4.8,19960719
300023,宝德股份,专用机械,陕西,181.97,13012.57,31610.67,439308.31,138055.16,12598.45,58975.38,1.87,0.035,3.14,8.23,20091030
300281,金明精机,专用机械,广东,178.55,14168.48,24438.5,108543.02,56084.46,30997.6,24059.45,0.98,0.022,2.96,5.22,20111229
002772,众兴菌业,种植业,甘肃,23.84,15817.23,31964.74,179640.56,59583.11,55224.21,48047.01,1.5,0.27,3.43,7.5,20150626
002081,金 螳 螂,装修装饰,江苏,14.59,251846.2,264330.88,2284592.75,1906418.0,104725.65,15882.98,0.06,0.175,3.44,2.98,20061120
300290,荣科科技,软件服务,辽宁,347.16,15328.7,32142.96,99846.7,72791.93,6475.98,29541.3,0.92,0.013,2.67,6.67,20120216
601177,杭齿前进,机械基件,浙江,108.84,40006.0,40006.0,390017.56,183919.97,111947.82,86056.52,2.15,0.023,4.06,2.51,20101011
600917,重庆燃气,供气供热,重庆,41.43,15600.0,155600.0,802159.56,291159.94,266959.44,99251.15,0.64,0.061,2.31,4.38,20140930
600995,文山电力,水力发电,云南,14.02,47852.64,47852.64,292622.66,39186.87,185370.31,15560.57,0.33,0.178,3.24,3.07,20040615
600071,凤凰光学,元器件,江西,0.0,23747.25,23747.25,101622.46,58357.8,34452.71,10350.88,0.44,-0.055,2.07,14.41,19970528
002493,荣盛石化,化纤,浙江,52.01,203815.0,254400.0,4196289.0,1583045.38,1441358.75,500636.09,1.97,0.059,4.32,2.86,20101102
002218,拓日新能,半导体,深圳,55.92,60785.87,61817.1,435344.59,164397.25,220596.66,193393.17,3.13,0.044,4.27,2.31,20080228
300383,光环新网,电信运营,北京,111.18,35179.57,72317.57,614086.81,62207.53,218488.95,1097.31,0.02,0.083,1.51,24.54,20140129
300120,经纬电材,电气设备,天津,916.71,15568.59,20481.6,80214.53,37315.8,37454.03,30490.3,1.49,0.004,2.91,5.08,20100917
000967,盈峰环境,电气设备,浙江,54.21,41015.82,72738.65,525784.5,384609.28,36652.69,205630.48,2.83,0.068,4.54,3.22,20000330
300311,任子行,软件服务,广东,269.52,20067.31,44833.12,160026.27,57794.67,14390.09,64650.11,1.44,0.02,2.52,8.7,20120425
600856,中天能源,供气供热,吉林,57.13,38551.51,56716.55,493991.75,199941.95,80702.31,69508.06,1.23,0.085,3.37,5.76,19940425
300253,卫宁健康,软件服务,上海,222.33,58843.19,81242.93,259926.02,154031.47,2241.9,92937.63,1.14,0.027,2.28,10.63,20110818
603222,济民制药,化学制药,浙江,170.77,11294.0,32000.0,85869.02,48836.8,17556.55,35973.96,1.12,0.021,2.27,6.38,20150217
601107,四川成渝,路桥,四川,10.86,216274.0,305806.0,3320953.25,664344.44,57880.35,184645.59,0.6,0.111,4.2,1.15,20090727
601877,正泰电器,电气设备,浙江,19.67,131944.59,131944.59,1251896.63,909427.81,213750.3,182366.3,1.38,0.246,5.34,3.62,20100121
603518,维格娜丝,服饰,江苏,47.62,5562.75,14798.0,153727.25,130937.85,10270.15,74053.2,5.0,0.152,9.45,3.06,20141203
600293,三峡新材,玻璃,湖北,1003.54,34450.26,34450.26,259832.84,84665.06,140297.88,32351.55,0.94,0.003,1.96,6.14,20000919
600501,航天晨光,汽车配件,江苏,0.0,40688.35,42128.35,468014.5,317095.34,87359.46,140981.81,3.35,-0.042,5.05,3.81,20010615
002061,*ST江化,化工原料,浙江,0.0,45325.96,45325.96,247587.2,67823.25,149487.02,54894.88,1.21,-0.026,1.92,3.73,20060816
002729,好利来,元器件,福建,1081.13,1768.0,6668.0,48756.62,21987.57,23320.84,17834.05,2.67,0.021,5.84,15.35,20140912
603338,浙江鼎力,专用机械,浙江,69.76,4622.5,16250.0,120490.01,82286.15,21377.22,38886.46,2.39,0.177,5.82,8.5,20150325
000863,三湘股份,区域地产,上海,7.88,90993.67,138878.95,1316882.0,1209868.38,5148.12,88257.21,0.64,0.299,3.54,2.66,19970925
603030,全筑股份,装修装饰,上海,199.13,6435.52,16000.0,247869.95,197365.25,919.21,34251.18,2.14,0.035,5.34,5.21,20150320
002548,金新农,饲料,深圳,55.28,30630.26,38317.37,226039.17,99058.93,33667.87,89690.13,2.34,0.084,4.13,4.48,20110218
603022,新通联,广告包装,上海,144.93,6500.0,20000.0,64683.28,43938.42,4339.37,25474.82,1.27,0.036,2.83,7.35,20150518
300463,迈克生物,化学制药,四川,56.15,27460.97,55800.0,237077.8,174936.75,27651.15,97042.15,1.74,0.123,3.7,7.47,20150528
002191,劲嘉股份,广告包装,深圳,15.89,129555.43,131549.59,616877.75,240903.3,162919.31,32911.96,0.25,0.181,3.34,3.44,20071205
601555,东吴证券,证券,江苏,30.2,259100.0,300000.0,7943786.5,0.0,79974.02,1165218.75,3.88,0.12,6.6,2.09,20111212
601012,隆基股份,半导体,陕西,22.87,174921.7,177433.95,1164172.88,743508.13,278904.16,254933.16,1.44,0.15,3.33,4.12,20120411
002702,海欣食品,食品,福建,113.67,16400.0,28280.0,95749.67,50689.17,33652.6,26579.33,0.94,0.045,2.69,7.62,20121011
300059,东方财富,互联网,上海,171.99,232780.56,355832.13,2278059.0,1877716.38,40402.1,441396.41,1.24,0.033,2.34,9.66,20100319
603566,普莱柯,生物制药,河南,41.01,16211.82,32000.0,154511.47,100405.38,24909.55,57297.91,1.79,0.137,4.32,5.2,20150518
002393,力生制药,化学制药,天津,40.68,18178.41,18245.5,342113.66,144072.92,26436.15,169156.41,9.27,0.234,16.51,2.31,20100423
600129,太极集团,中成药,重庆,2.08,42689.39,42689.39,999588.69,532620.75,181268.47,21943.88,0.51,2.154,3.76,4.76,19971118
002334,英威腾,电气设备,深圳,384.35,52637.87,74886.64,216583.02,162292.91,19463.72,28703.98,0.38,0.006,2.27,3.92,20100113
000735,罗 牛 山,农业综合,海南,360.46,87948.24,115151.35,619964.94,309418.09,138797.5,155903.09,1.35,0.005,2.92,2.29,19970611
000987,广州友谊,百货,广东,121.61,53798.39,222383.05,1308804.0,356060.13,13347.2,888943.63,4.0,0.027,5.5,2.41,20000718
300097,智云股份,电器仪表,辽宁,0.0,8246.94,14941.66,202931.61,95316.96,9307.32,89409.52,5.98,-0.035,8.21,6.13,20100728
300072,三聚环保,环境保护,北京,41.21,88837.27,118580.52,1156678.5,964388.38,142060.7,251004.42,2.12,0.171,4.14,6.82,20100427
002480,新筑股份,机械基件,四川,0.0,62521.19,64536.82,511577.31,256860.16,148807.69,144754.06,2.24,-0.072,3.51,3.09,20100921
000697,炼石有色,小金属,陕西,0.0,43130.0,55968.0,159021.81,79335.02,37020.28,56684.8,1.01,-0.011,2.62,9.11,19970325
300170,汉得信息,软件服务,上海,75.94,64320.37,83537.46,216350.47,162558.98,30030.78,44422.23,0.53,0.05,2.19,6.93,20110201
000910,大亚科技,家居用品,江苏,68.01,52750.0,52750.0,559255.56,349664.09,132782.94,0.0,0.0,0.056,4.4,3.44,19990630
603869,北部湾旅,旅游服务,广西,392.43,7287.29,21624.0,95941.09,35660.67,44010.65,31034.6,1.44,0.018,3.59,7.83,20150326
600969,郴电国际,水力发电,湖南,70.31,26432.17,26432.17,978743.19,426808.41,428488.91,234206.59,8.86,0.054,11.75,1.29,20040408
600592,龙溪股份,机械基件,福建,363.46,39955.35,39955.35,268414.19,127828.11,56879.55,70283.27,1.76,0.007,4.99,2.16,20020805
600862,中航高科,航空,江苏,0.0,63792.85,139304.91,884520.38,647413.63,103574.97,144466.98,1.04,-0.008,2.39,6.31,19940520
002264,新 华 都,超市连锁,福建,31.26,53782.64,68456.39,415277.38,166130.92,37757.85,117877.52,1.72,0.069,2.52,3.41,20080731
603306,华懋科技,汽车配件,福建,26.5,7218.75,21390.0,134555.3,98041.82,28557.63,46423.94,2.17,0.321,5.37,6.33,20140926
601666,平煤股份,煤炭开采,河南,637.87,236116.5,236116.5,3668212.0,1118061.13,1905533.25,272156.84,1.15,0.002,4.05,1.05,20061123
000796,凯撒旅游,旅游服务,陕西,237.1,24619.94,80300.02,379728.38,315950.41,22313.7,62543.73,0.78,0.02,2.06,9.26,19970703
600084,中葡股份,红黄药酒,新疆,0.0,99820.38,112372.67,342752.66,280486.06,23269.51,270840.09,2.41,-0.04,2.14,2.98,19970711
600418,江淮汽车,汽车整车,安徽,16.6,101735.81,146323.3,4572070.0,2887988.75,1036781.31,125662.38,0.86,0.191,5.92,2.14,20010824
002118,紫鑫药业,中成药,吉林,222.56,51271.58,64037.98,530558.69,366898.69,79088.0,71948.21,1.12,0.017,3.94,3.74,20070302
600373,中文传媒,出版业,江西,19.05,126393.43,137794.0,1845602.75,1223400.0,123509.45,543615.06,3.95,0.277,7.36,2.86,20020304
300123,太阳鸟,船舶,湖南,0.0,27409.63,28516.63,176433.61,85935.68,43884.5,43748.76,1.53,-0.03,3.23,4.57,20100928
000876,新 希 望,饲料,四川,13.29,345656.97,416823.47,3618640.75,1037503.88,678093.13,424571.19,1.02,0.158,4.77,1.76,19980311
600644,乐山电力,水力发电,四川,35.09,32648.0,53840.07,251435.84,47747.48,128501.02,137333.34,2.55,0.059,1.94,4.31,19930426
601100,恒立液压,工程机械,江苏,488.77,24727.5,63000.0,489086.59,210834.2,161227.27,208606.77,3.31,0.006,5.51,2.26,20111028
002026,山东威达,机械基件,山东,86.64,35413.42,42009.83,199099.73,126654.07,42720.71,79930.18,1.9,0.036,4.66,2.67,20040727
600351,亚宝药业,中成药,山西,29.23,69200.0,78704.14,439027.0,216913.84,177804.02,107806.47,1.37,0.089,3.49,2.96,20020926
300377,赢时胜,软件服务,深圳,2267.35,14855.45,29473.33,253864.67,236071.59,8505.57,212873.27,7.22,0.005,8.44,5.89,20140127
603939,益丰药房,医药商业,湖南,50.53,15600.79,32000.0,246277.41,170421.66,27274.73,72311.3,2.26,0.163,4.57,7.22,20150217
600755,厦门国贸,商贸代理,福建,9.1,166447.0,166447.0,4947680.0,4444512.5,128352.56,178976.23,1.08,0.227,5.1,1.62,19961003
300013,新宁物流,仓储物流,江苏,234.79,18000.0,29779.14,169713.31,77501.11,18625.36,90397.52,3.04,0.02,3.95,4.69,20091030
300437,清水源,化工原料,河南,129.71,7920.5,18676.0,48174.87,32107.75,8021.12,16472.84,0.88,0.052,2.26,11.82,20150423
002267,陕天然气,供气供热,陕西,8.35,111207.54,111207.54,1050475.0,232526.22,649453.69,128990.01,1.16,0.307,4.8,2.14,20080813
603300,华铁科技,钢加工,浙江,84.14,27811.4,40534.0,298249.41,208973.02,83307.46,54873.86,1.35,0.042,2.69,5.29,20150529
002442,龙星化工,化工原料,河北,0.0,19637.75,48000.0,283920.13,129986.36,100287.2,41171.53,0.86,-0.048,2.15,6.62,20100706
002093,国脉科技,电信运营,福建,79.24,85287.47,86500.0,287527.19,150105.61,54567.5,1211.47,0.01,0.038,1.59,7.65,20061215
002433,太安堂,中成药,广东,50.82,67497.39,77106.46,637404.56,434653.09,76297.13,295931.63,3.84,0.05,5.78,1.74,20100618
603997,继峰股份,汽车配件,浙江,35.22,11400.0,42000.0,161009.2,106150.42,42464.26,40594.51,0.97,0.142,3.32,6.01,20150302
300151,昌红科技,机械基件,深圳,262.7,26256.99,50250.0,95217.92,55661.32,30343.36,11105.99,0.22,0.013,1.6,8.73,20101222
600645,中源协和,生物制药,天津,0.0,32878.21,38609.12,271705.66,79836.18,43870.95,106030.15,2.75,-0.016,3.91,9.15,19930504
002034,美 欣 达,纺织,浙江,0.0,6120.72,10804.0,77116.28,37645.03,21577.1,24000.88,2.22,-0.001,5.69,6.63,20040826
603589,口子窖,白酒,安徽,19.73,29352.43,60000.0,507224.94,327446.06,93023.77,97688.22,1.63,0.451,6.56,5.43,20150629
600099,林海股份,摩托车,江苏,504.99,21912.0,21912.0,60203.17,41310.93,13096.8,19940.75,0.91,0.006,2.16,5.47,19970704
002609,捷顺科技,软件服务,深圳,424.47,29714.63,60009.76,118176.2,76049.61,10052.28,2124.37,0.04,0.01,1.62,10.86,20110815
300214,日科化学,化工原料,山东,47.4,29706.42,40500.0,155096.02,97915.68,49699.96,44838.37,1.11,0.041,3.3,2.37,20110511
600219,南山铝业,铝,山东,75.65,283518.44,283518.44,3468779.5,1034306.13,1255569.25,1427376.25,5.03,0.026,8.39,0.93,19991223
000010,美丽生态,建筑施工,深圳,0.0,40792.98,81985.46,446468.69,268796.47,5616.03,149537.16,1.82,-0.04,2.61,2.98,19951027
000701,厦门信达,综合类,福建,60.5,28969.38,40661.3,1790634.75,1536024.63,73022.75,198109.05,4.87,0.01,12.3,1.42,19970226
300276,三丰智能,专用机械,湖北,862.36,19391.3,37440.0,90185.82,66789.0,4651.25,4126.95,0.11,0.006,1.59,13.39,20111115
000666,经纬纺机,纺织机械,北京,62.11,29347.88,70413.0,2732100.0,1819801.25,187403.44,190895.2,2.71,0.077,8.7,2.21,19961210
002482,广田集团,装修装饰,深圳,65.25,130619.77,155124.67,1358487.38,1201186.0,42413.71,331996.66,2.14,0.029,3.75,2.05,20100929
600410,华胜天成,软件服务,北京,474.37,89242.36,89586.35,665613.75,450970.69,57488.26,68731.45,0.77,0.006,2.64,4.37,20040427
002237,恒邦股份,黄金,山东,86.68,80029.95,91040.0,1148553.0,779329.44,292397.63,98226.96,1.08,0.039,4.05,3.32,20080520
600335,国机汽车,汽车配件,天津,14.31,86213.99,94071.85,2253745.25,1823740.25,149149.8,124268.06,1.32,0.201,5.96,1.93,20010305
002063,远光软件,软件服务,广东,392.33,52640.67,59078.25,193911.8,142437.52,20018.25,13885.63,0.24,0.01,2.86,5.35,20060823
002449,国星光电,半导体,广东,42.33,33112.14,47575.17,441407.56,246443.41,149815.34,160719.17,3.38,0.079,5.89,2.26,20100716
601818,光大银行,银行,北京,5.25,3981036.0,4667909.5,349395104.0,0.0,1237000.0,3336500.0,0.71,0.181,4.98,0.76,20100818
600235,民丰特纸,造纸,浙江,463.43,35130.0,35130.0,251420.72,110280.35,123302.72,82903.24,2.36,0.007,3.56,3.73,20000615
600518,康美药业,中成药,广东,18.98,439742.91,494722.38,3952194.5,3071944.75,485730.59,365727.56,0.74,0.2,4.49,3.38,20010319
600515,海航基础,百货,海南,144.16,42277.41,42277.41,384544.94,117612.61,136597.0,55741.23,1.32,0.023,2.11,6.3,20020806
002769,普路通,仓储物流,深圳,54.36,7524.62,15071.9,2948403.0,2943999.25,462.01,49742.34,3.3,0.405,7.15,12.32,20150629
002570,贝因美,乳制品,浙江,55.56,102051.03,102252.0,545053.94,308158.84,161954.56,118346.17,1.16,0.059,3.64,3.58,20110412
600499,科达洁能,专用机械,广东,21.78,68873.67,70573.21,821677.56,464723.91,188969.3,121861.7,1.73,0.192,6.03,2.78,20021010
603328,依顿电子,元器件,广东,31.32,9798.0,49845.32,525813.75,436618.81,86535.07,135859.56,2.73,0.237,9.15,3.25,20140701
300024,机器人,专用机械,辽宁,187.0,139442.25,156023.95,657642.94,523785.31,47329.01,321768.75,2.06,0.035,3.38,7.67,20091030
600784,鲁银投资,普钢,山东,18.17,49661.37,56817.78,531754.06,389324.0,35556.23,45325.55,0.8,0.126,2.64,3.47,19961225
600557,康缘药业,中成药,江苏,30.72,44223.42,61644.91,435595.81,213726.45,159443.0,52043.3,0.84,0.134,4.69,3.5,20020918
002468,艾迪西,其他建材,浙江,0.0,33177.6,33177.6,152641.23,96112.86,43360.5,26216.8,0.79,-0.013,2.17,12.6,20100908
000062,深圳华强,商贸代理,深圳,83.36,66694.96,72131.67,590484.94,272820.0,35214.51,96800.24,1.34,0.082,5.07,5.37,19970130
600352,浙江龙盛,染料涂料,浙江,24.29,305993.19,325333.19,3339749.75,2195746.0,494055.75,154465.52,0.47,0.093,4.33,2.09,20030801
000058,深 赛 格,元器件,深圳,120.52,53826.6,78479.89,261075.8,135762.27,3685.96,50655.35,0.65,0.023,1.9,5.71,19961226
300159,新研股份,农用机械,新疆,4472.57,52750.87,149036.02,717778.13,205998.45,139404.06,345429.47,2.32,0.001,3.75,4.8,20110107
002362,汉王科技,电脑设备,北京,407.35,17616.21,21410.27,86516.15,53008.94,19713.67,97909.71,4.57,0.017,3.48,7.75,20100303
600016,民生银行,银行,北京,5.97,2955177.0,3648535.0,482079808.0,0.0,3672500.0,6474400.0,1.77,0.376,8.52,1.05,20001219
